y,x,highway,ref,street_count,junction,railway,geometry
40.7161791,-73.9595041,stop,,4,,,POINT (-73.9595041 40.7161791)
40.7153744,-73.9582409,traffic_signals,,4,,,POINT (-73.9582409 40.7153744)
40.7146464,-73.9570476,traffic_signals,,4,,,POINT (-73.9570476 40.7146464)
40.7076213,-73.9217966,,,5,,,POINT (-73.9217966 40.7076213)
40.708484,-73.922104,,,4,,,POINT (-73.922104 40.708484)
40.709006,-73.922337,,,4,,,POINT (-73.922337 40.709006)
40.709333,-73.922483,traffic_signals,,4,,,POINT (-73.922483 40.709333)
40.7117499,-73.9235493,,,3,,,POINT (-73.9235493 40.7117499)
40.712428,-73.9238471,,,4,,,POINT (-73.9238471 40.712428)
40.7139621,-73.9245207,,,4,,,POINT (-73.9245207 40.7139621)
40.708678,-73.93698,,,3,,,POINT (-73.93698 40.708678)
40.7093778,-73.9370963,,,4,,,POINT (-73.9370963 40.7093778)
40.7100914,-73.9372086,,,4,,,POINT (-73.9372086 40.7100914)
40.7104518,-73.9373399,,,3,,,POINT (-73.9373399 40.7104518)
40.7111817,-73.9376822,,,3,,,POINT (-73.9376822 40.7111817)
40.7118153,-73.9379795,,,3,,,POINT (-73.9379795 40.7118153)
40.7125374,-73.93832,traffic_signals,,3,,,POINT (-73.93832 40.7125374)
40.6778114,-73.873286,,,3,,,POINT (-73.873286 40.6778114)
40.676563,-73.872986,,,4,,,POINT (-73.872986 40.676563)
40.6753027,-73.8726785,,,4,,,POINT (-73.8726785 40.6753027)
40.6740229,-73.8723565,,,4,,,POINT (-73.8723565 40.6740229)
40.6727717,-73.8720547,,,3,,,POINT (-73.8720547 40.6727717)
40.713484,-73.965503,,,4,,,POINT (-73.965503 40.713484)
40.713079,-73.964071,,,4,,,POINT (-73.964071 40.713079)
40.712526,-73.962552,stop,,4,,,POINT (-73.962552 40.712526)
40.711969,-73.961029,traffic_signals,,4,,,POINT (-73.961029 40.711969)
40.711424,-73.959533,traffic_signals,,4,,,POINT (-73.959533 40.711424)
40.710864,-73.958003,traffic_signals,,4,,,POINT (-73.958003 40.710864)
40.7099521,-73.9554897,traffic_signals,,4,,,POINT (-73.9554897 40.7099521)
40.709522,-73.954326,stop,,4,,,POINT (-73.954326 40.709522)
40.708974,-73.95283,,,4,,,POINT (-73.95283 40.708974)
40.7084307,-73.9513351,,,4,,,POINT (-73.9513351 40.7084307)
40.7081672,-73.9506595,traffic_signals,,4,,,POINT (-73.9506595 40.7081672)
40.628244,-73.9048553,,,4,,,POINT (-73.9048553 40.628244)
40.628812,-74.009338,traffic_signals,,4,,,POINT (-74.009338 40.628812)
40.627481,-74.007136,traffic_signals,,4,,,POINT (-74.007136 40.627481)
40.624821,-74.00273,traffic_signals,,4,,,POINT (-74.00273 40.624821)
40.62349,-74.00053,,,4,,,POINT (-74.00053 40.62349)
40.6221747,-73.9983391,traffic_signals,,4,,,POINT (-73.9983391 40.6221747)
40.6396521,-74.03033,,,3,,,POINT (-74.03033 40.6396521)
40.639358,-74.02941,,,3,,,POINT (-74.02941 40.639358)
40.639091,-74.02854,,,3,,,POINT (-74.02854 40.639091)
40.6368148,-74.0226098,traffic_signals,,3,,,POINT (-74.0226098 40.6368148)
40.616702,-73.9892696,traffic_signals,,4,,,POINT (-73.9892696 40.616702)
40.615361,-73.987067,traffic_signals,,4,,,POINT (-73.987067 40.615361)
40.6140389,-73.9848672,traffic_signals,,4,,,POINT (-73.9848672 40.6140389)
40.620582,-73.996393,,,4,,,POINT (-73.996393 40.620582)
40.620213,-73.995744,,,3,,,POINT (-73.995744 40.620213)
40.619865,-73.995131,,,3,,,POINT (-73.995131 40.619865)
40.619156,-73.993877,traffic_signals,,4,,,POINT (-73.993877 40.619156)
40.617819,-73.991518,traffic_signals,,3,,,POINT (-73.991518 40.617819)
40.6341478,-74.0177968,traffic_signals,,4,,,POINT (-74.0177968 40.6341478)
40.6581761,-73.8957274,,,4,,,POINT (-73.8957274 40.6581761)
40.658526,-73.894913,stop,,4,,,POINT (-73.894913 40.658526)
40.658878,-73.894098,stop,,4,,,POINT (-73.894098 40.658878)
40.65923,-73.893279,,,4,,,POINT (-73.893279 40.65923)
40.659581,-73.892464,,,4,,,POINT (-73.892464 40.659581)
40.659933,-73.891649,traffic_signals,,4,,,POINT (-73.891649 40.659933)
40.660284,-73.890832,,,4,,,POINT (-73.890832 40.660284)
40.660636,-73.890015,traffic_signals,,4,,,POINT (-73.890015 40.660636)
40.660988,-73.8892,,,4,,,POINT (-73.8892 40.660988)
40.662394,-73.885936,,,4,,,POINT (-73.885936 40.662394)
40.662746,-73.885118,stop,,4,,,POINT (-73.885118 40.662746)
40.663095,-73.884302,,,4,,,POINT (-73.884302 40.663095)
40.663448,-73.883487,,,4,,,POINT (-73.883487 40.663448)
40.663798,-73.88267,,,4,,,POINT (-73.88267 40.663798)
40.66415,-73.881856,traffic_signals,,4,,,POINT (-73.881856 40.66415)
40.664504,-73.881036,,,4,,,POINT (-73.881036 40.664504)
40.664857,-73.880222,,,4,,,POINT (-73.880222 40.664857)
40.665554,-73.878586,,,4,,,POINT (-73.878586 40.665554)
40.665908,-73.877771,,,4,,,POINT (-73.877771 40.665908)
40.666259,-73.876953,,,4,,,POINT (-73.876953 40.666259)
40.666612,-73.876137,,,4,,,POINT (-73.876137 40.666612)
40.667314,-73.874503,,,4,,,POINT (-73.874503 40.667314)
40.667665,-73.873688,,,4,,,POINT (-73.873688 40.667665)
40.668032,-73.872841,traffic_signals,,3,,,POINT (-73.872841 40.668032)
40.655561,-73.911996,,,3,,,POINT (-73.911996 40.655561)
40.655852,-73.910123,traffic_signals,,4,,,POINT (-73.910123 40.655852)
40.655995,-73.909177,,,3,,,POINT (-73.909177 40.655995)
40.656133,-73.908245,,,3,,,POINT (-73.908245 40.656133)
40.656273,-73.907307,traffic_signals,,4,,,POINT (-73.907307 40.656273)
40.656412,-73.906369,,,3,,,POINT (-73.906369 40.656412)
40.656547,-73.90545,traffic_signals,,4,,,POINT (-73.90545 40.656547)
40.656684,-73.90453,,,4,,,POINT (-73.90453 40.656684)
40.656826,-73.903564,,,4,,,POINT (-73.903564 40.656826)
40.6569521,-73.9026649,,,3,,,POINT (-73.9026649 40.6569521)
40.6571129,-73.9016896,,,3,,,POINT (-73.9016896 40.6571129)
40.6572642,-73.9007723,traffic_signals,,3,,,POINT (-73.9007723 40.6572642)
40.651331,-73.883492,,,3,,,POINT (-73.883492 40.651331)
40.651716,-73.882696,,,3,,,POINT (-73.882696 40.651716)
40.595413,-73.985015,,,3,,,POINT (-73.985015 40.595413)
40.594446,-73.986019,traffic_signals,,4,,,POINT (-73.986019 40.594446)
40.592553,-73.987988,,,4,,,POINT (-73.987988 40.592553)
40.590983,-73.98962,,,4,,,POINT (-73.98962 40.590983)
40.5898011,-73.9911645,traffic_signals,,3,,,POINT (-73.9911645 40.5898011)
40.709054,-73.967104,stop,,4,,,POINT (-73.967104 40.709054)
40.708902,-73.965801,,,4,,,POINT (-73.965801 40.708902)
40.70872,-73.964185,stop,,4,,,POINT (-73.964185 40.70872)
40.708535,-73.962573,traffic_signals,,4,,,POINT (-73.962573 40.708535)
40.7083545,-73.9609905,traffic_signals,,3,,,POINT (-73.9609905 40.7083545)
40.708041,-73.958152,,,3,,,POINT (-73.958152 40.708041)
40.707879,-73.956808,traffic_signals,,3,,,POINT (-73.956808 40.707879)
40.5936582,-73.9297636,,,1,,,POINT (-73.9297636 40.5936582)
40.5938018,-73.929543,,,3,,,POINT (-73.929543 40.5938018)
40.594039,-73.9291787,,,4,,,POINT (-73.9291787 40.594039)
40.5942808,-73.9288073,,,4,,,POINT (-73.9288073 40.5942808)
40.5945221,-73.9284364,,,4,,,POINT (-73.9284364 40.5945221)
40.676073,-73.977531,traffic_signals,,4,,,POINT (-73.977531 40.676073)
40.675097,-73.97503,traffic_signals,,4,,,POINT (-73.97503 40.675097)
40.674123,-73.972527,traffic_signals,,4,,,POINT (-73.972527 40.674123)
40.6737157,-73.9714431,,,3,,,POINT (-73.9714431 40.6737157)
40.657316,-73.888633,,,3,,,POINT (-73.888633 40.657316)
40.655832,-73.887535,,,3,,,POINT (-73.887535 40.655832)
40.6125665,-73.9737129,,,3,,,POINT (-73.9737129 40.6125665)
40.612936,-73.972673,,,4,,,POINT (-73.972673 40.612936)
40.6132893,-73.9716961,,,4,,,POINT (-73.9716961 40.6132893)
40.613589,-73.97081,,,4,,,POINT (-73.97081 40.613589)
40.6139,-73.969921,,,4,,,POINT (-73.969921 40.6139)
40.6729954,-73.9688775,traffic_signals,,4,,,POINT (-73.9688775 40.6729954)
40.6716357,-73.9625677,traffic_signals,,4,,,POINT (-73.9625677 40.6716357)
40.6713767,-73.9613323,traffic_signals,,4,,,POINT (-73.9613323 40.6713767)
40.6706759,-73.9579683,traffic_signals,,4,,,POINT (-73.9579683 40.6706759)
40.6701387,-73.9552611,traffic_signals,,4,,,POINT (-73.9552611 40.6701387)
40.6698757,-73.9505018,traffic_signals,,4,,,POINT (-73.9505018 40.6698757)
40.6697221,-73.9477287,traffic_signals,,4,,,POINT (-73.9477287 40.6697221)
40.6695716,-73.9449596,traffic_signals,,4,,,POINT (-73.9449596 40.6695716)
40.6692691,-73.9394247,traffic_signals,,4,,,POINT (-73.9394247 40.6692691)
40.6691181,-73.9366552,traffic_signals,,4,,,POINT (-73.9366552 40.6691181)
40.6689664,-73.9338863,traffic_signals,,4,,,POINT (-73.9338863 40.6689664)
40.6688139,-73.931126,traffic_signals,,4,,,POINT (-73.931126 40.6688139)
40.668664,-73.9283482,traffic_signals,,4,,,POINT (-73.9283482 40.668664)
40.668496,-73.9255983,traffic_signals,,4,,,POINT (-73.9255983 40.668496)
40.6683606,-73.9226328,traffic_signals,,5,,,POINT (-73.9226328 40.6683606)
40.6691713,-73.9205766,,,3,,,POINT (-73.9205766 40.6691713)
40.6694309,-73.9199343,traffic_signals,,4,,,POINT (-73.9199343 40.6694309)
40.6699223,-73.9187539,traffic_signals,,4,,,POINT (-73.9187539 40.6699223)
40.6706356,-73.91703,traffic_signals,,4,,,POINT (-73.91703 40.6706356)
40.6707599,-73.9167215,,,3,,,POINT (-73.9167215 40.6707599)
40.6715086,-73.9148927,traffic_signals,,4,,,POINT (-73.9148927 40.6715086)
40.6718163,-73.9141409,traffic_signals,,4,,,POINT (-73.9141409 40.6718163)
40.6730169,-73.9112455,traffic_signals,,4,,,POINT (-73.9112455 40.6730169)
40.6731065,-73.9110837,,,3,,,POINT (-73.9110837 40.6731065)
40.6739357,-73.9100215,traffic_signals,,4,,,POINT (-73.9100215 40.6739357)
40.674658,-73.9090616,,,4,,,POINT (-73.9090616 40.674658)
40.6753791,-73.9081549,,,4,,,POINT (-73.9081549 40.6753791)
40.6762815,-73.9080151,,,4,,,POINT (-73.9080151 40.6762815)
40.6773609,-73.9079149,traffic_signals,,4,,,POINT (-73.9079149 40.6773609)
40.6793071,-73.9063564,traffic_signals,,5,,,POINT (-73.9063564 40.6793071)
40.6800114,-73.9054229,traffic_signals,,4,,,POINT (-73.9054229 40.6800114)
40.6812487,-73.9042081,,,3,,,POINT (-73.9042081 40.6812487)
40.6814466,-73.9040216,traffic_signals,,3,,,POINT (-73.9040216 40.6814466)
40.678065,-73.97618,traffic_signals,,4,,,POINT (-73.97618 40.678065)
40.677078,-73.973687,traffic_signals,,4,,,POINT (-73.973687 40.677078)
40.6764249,-73.9719095,traffic_signals,,4,,,POINT (-73.9719095 40.6764249)
40.6754864,-73.9674937,,,3,,,POINT (-73.9674937 40.6754864)
40.675302,-73.966613,traffic_signals,,4,,,POINT (-73.966613 40.675302)
40.674573,-73.963137,traffic_signals,,4,,,POINT (-73.963137 40.674573)
40.673999,-73.960393,traffic_signals,,4,,,POINT (-73.960393 40.673999)
40.6732947,-73.9570208,traffic_signals,,4,,,POINT (-73.9570208 40.6732947)
40.6727451,-73.9543217,traffic_signals,,4,,,POINT (-73.9543217 40.6727451)
40.672681,-73.953019,traffic_signals,,4,,,POINT (-73.953019 40.672681)
40.67253,-73.950251,traffic_signals,,4,,,POINT (-73.950251 40.67253)
40.67238,-73.94748,traffic_signals,,4,,,POINT (-73.94748 40.67238)
40.672228,-73.94471,traffic_signals,,4,,,POINT (-73.94471 40.672228)
40.672016,-73.940847,,,4,,,POINT (-73.940847 40.672016)
40.671974,-73.940062,,,3,,,POINT (-73.940062 40.671974)
40.671926,-73.939177,traffic_signals,,4,,,POINT (-73.939177 40.671926)
40.671774,-73.936406,traffic_signals,,4,,,POINT (-73.936406 40.671774)
40.671626,-73.933635,traffic_signals,,4,,,POINT (-73.933635 40.671626)
40.671474,-73.930868,traffic_signals,,4,,,POINT (-73.930868 40.671474)
40.671321,-73.928098,traffic_signals,,4,,,POINT (-73.928098 40.671321)
40.671169,-73.925328,traffic_signals,,4,,,POINT (-73.925328 40.671169)
40.671009,-73.922384,traffic_signals,,4,,,POINT (-73.922384 40.671009)
40.670868,-73.919794,traffic_signals,,4,,,POINT (-73.919794 40.670868)
40.670533,-73.914873,traffic_signals,,4,,,POINT (-73.914873 40.670533)
40.5765995,-73.9595403,,,3,,,POINT (-73.9595403 40.5765995)
40.6785854,-73.8965348,,,4,,,POINT (-73.8965348 40.6785854)
40.678971,-73.895698,traffic_signals,,4,,,POINT (-73.895698 40.678971)
40.6793649,-73.8948502,traffic_signals,,3,,,POINT (-73.8948502 40.6793649)
40.680702,-73.892051,,,3,,,POINT (-73.892051 40.680702)
40.6809705,-73.8914893,,,4,,,POINT (-73.8914893 40.6809705)
40.6812918,-73.8908171,,,3,,,POINT (-73.8908171 40.6812918)
40.681373,-73.890655,traffic_signals,,3,,,POINT (-73.890655 40.681373)
40.6817725,-73.8898276,,,3,,,POINT (-73.8898276 40.6817725)
40.682166,-73.889009,traffic_signals,,3,,,POINT (-73.889009 40.682166)
40.682556,-73.888191,,,3,,,POINT (-73.888191 40.682556)
40.68295,-73.887354,,,3,,,POINT (-73.887354 40.68295)
40.683349,-73.886505,,,3,,,POINT (-73.886505 40.683349)
40.683753,-73.885647,,,3,,,POINT (-73.885647 40.683753)
40.684574,-73.883896,,,3,,,POINT (-73.883896 40.684574)
40.684972,-73.883042,,,3,,,POINT (-73.883042 40.684972)
40.68536,-73.8822018,traffic_signals,,5,,,POINT (-73.8822018 40.68536)
40.685779,-73.881312,,,3,,,POINT (-73.881312 40.685779)
40.686281,-73.880273,,,3,,,POINT (-73.880273 40.686281)
40.686882,-73.879075,traffic_signals,,3,,,POINT (-73.879075 40.686882)
40.687491,-73.877887,,,3,,,POINT (-73.877887 40.687491)
40.6880854,-73.8766863,traffic_signals,,3,,,POINT (-73.8766863 40.6880854)
40.689921,-73.872603,,,3,,,POINT (-73.872603 40.689921)
40.690277,-73.871729,traffic_signals,,3,,,POINT (-73.871729 40.690277)
40.690502,-73.870948,,,3,,,POINT (-73.870948 40.690502)
40.690709,-73.870128,traffic_signals,,3,,,POINT (-73.870128 40.690709)
40.690987,-73.869027,,,3,,,POINT (-73.869027 40.690987)
40.5848687,-73.9563743,,,4,,,POINT (-73.9563743 40.5848687)
40.5876671,-73.9571157,traffic_signals,,3,,,POINT (-73.9571157 40.5876671)
40.5868743,-73.9569788,,,3,,,POINT (-73.9569788 40.5868743)
40.6031761,-73.960067,,,3,,,POINT (-73.960067 40.6031761)
40.6007849,-73.9596127,traffic_signals,,4,,,POINT (-73.9596127 40.6007849)
40.5985298,-73.9591847,traffic_signals,,4,,,POINT (-73.9591847 40.5985298)
40.5964118,-73.9587809,,,4,,,POINT (-73.9587809 40.5964118)
40.594228,-73.958368,,,3,,,POINT (-73.958368 40.594228)
40.5905028,-73.9576642,,,3,,,POINT (-73.9576642 40.5905028)
40.5897825,-73.9575301,,,3,,,POINT (-73.9575301 40.5897825)
40.7002845,-73.9521745,,,3,,,POINT (-73.9521745 40.7002845)
40.700922,-73.951288,traffic_signals,,4,,,POINT (-73.951288 40.700922)
40.701579,-73.950274,traffic_signals,,4,,,POINT (-73.950274 40.701579)
40.702159,-73.949379,,,4,,,POINT (-73.949379 40.702159)
40.703351,-73.947539,stop,,4,,,POINT (-73.947539 40.703351)
40.7036668,-73.9470493,,,3,,,POINT (-73.9470493 40.7036668)
40.6448636,-73.9383605,traffic_signals,,3,,,POINT (-73.9383605 40.6448636)
40.643896,-73.938255,traffic_signals,,4,,,POINT (-73.938255 40.643896)
40.6416037,-73.9380121,traffic_signals,,4,,,POINT (-73.9380121 40.6416037)
40.6392552,-73.937765,traffic_signals,,4,,,POINT (-73.937765 40.6392552)
40.6369305,-73.937513,traffic_signals,,4,,,POINT (-73.937513 40.6369305)
40.634651,-73.937267,traffic_signals,,4,,,POINT (-73.937267 40.634651)
40.632304,-73.937013,traffic_signals,,4,,,POINT (-73.937013 40.632304)
40.6299818,-73.9367679,traffic_signals,,4,,,POINT (-73.9367679 40.6299818)
40.627632,-73.936518,traffic_signals,,4,,,POINT (-73.936518 40.627632)
40.625775,-73.936318,traffic_signals,,3,,,POINT (-73.936318 40.625775)
40.6808552,-73.9385493,,,3,,,POINT (-73.9385493 40.6808552)
40.6790309,-73.9385084,traffic_signals,,4,,,POINT (-73.9385084 40.6790309)
40.6779486,-73.9386004,traffic_signals,,4,,,POINT (-73.9386004 40.6779486)
40.67705,-73.938695,traffic_signals,,4,,,POINT (-73.938695 40.67705)
40.676272,-73.938768,traffic_signals,,4,,,POINT (-73.938768 40.676272)
40.6754919,-73.9388236,traffic_signals,,4,,,POINT (-73.9388236 40.6754919)
40.674599,-73.938895,traffic_signals,,5,,,POINT (-73.938895 40.674599)
40.672826,-73.939076,traffic_signals,,4,,,POINT (-73.939076 40.672826)
40.671033,-73.93926,traffic_signals,,4,,,POINT (-73.93926 40.671033)
40.670192,-73.939337,,,4,,,POINT (-73.939337 40.670192)
40.6682945,-73.9395151,traffic_signals,,4,,,POINT (-73.9395151 40.6682945)
40.667469,-73.939593,traffic_signals,,4,,,POINT (-73.939593 40.667469)
40.6656872,-73.9397601,traffic_signals,,4,,,POINT (-73.9397601 40.6656872)
40.664794,-73.939845,traffic_signals,,4,,,POINT (-73.939845 40.664794)
40.6639041,-73.9399283,traffic_signals,,4,,,POINT (-73.9399283 40.6639041)
40.6622339,-73.93999,traffic_signals,,4,,,POINT (-73.93999 40.6622339)
40.6614919,-73.9398944,traffic_signals,,4,,,POINT (-73.9398944 40.6614919)
40.6600736,-73.9397402,traffic_signals,,4,,,POINT (-73.9397402 40.6600736)
40.6593638,-73.9396615,,,3,,,POINT (-73.9396615 40.6593638)
40.65853,-73.939569,,,3,,,POINT (-73.939569 40.65853)
40.6577659,-73.9396151,traffic_signals,,4,,,POINT (-73.9396151 40.6577659)
40.6560615,-73.939565,traffic_signals,,4,,,POINT (-73.939565 40.6560615)
40.653267,-73.93926,traffic_signals,,4,,,POINT (-73.93926 40.653267)
40.651326,-73.939051,traffic_signals,,4,,,POINT (-73.939051 40.651326)
40.6495853,-73.9388687,traffic_signals,,3,,,POINT (-73.9388687 40.6495853)
40.666361,-73.924449,,,3,,,POINT (-73.924449 40.666361)
40.66521,-73.923148,traffic_signals,,3,,,POINT (-73.923148 40.66521)
40.664952,-73.922879,traffic_signals,,3,,,POINT (-73.922879 40.664952)
40.6642452,-73.9220786,traffic_signals,,3,,,POINT (-73.9220786 40.6642452)
40.663843,-73.921655,traffic_signals,,3,,,POINT (-73.921655 40.663843)
40.6624618,-73.9201037,,,3,,,POINT (-73.9201037 40.6624618)
40.661655,-73.919205,,,3,,,POINT (-73.919205 40.661655)
40.6610965,-73.9185807,traffic_signals,,3,,,POINT (-73.9185807 40.6610965)
40.6607443,-73.9181815,,,3,,,POINT (-73.9181815 40.6607443)
40.6586107,-73.9158049,,,3,,,POINT (-73.9158049 40.6586107)
40.658393,-73.915567,traffic_signals,,4,,,POINT (-73.915567 40.658393)
40.657362,-73.914413,,,3,,,POINT (-73.914413 40.657362)
40.657004,-73.914029,,,3,,,POINT (-73.914029 40.657004)
40.656783,-73.91378,traffic_signals,,3,,,POINT (-73.91378 40.656783)
40.6563962,-73.9133239,,,3,,,POINT (-73.9133239 40.6563962)
40.653521,-73.910144,,,3,,,POINT (-73.910144 40.653521)
40.652809,-73.909335,,,3,,,POINT (-73.909335 40.652809)
40.652096,-73.908558,traffic_signals,,4,,,POINT (-73.908558 40.652096)
40.6515881,-73.9080006,,,1,,,POINT (-73.9080006 40.6515881)
40.645703,-73.901433,,,3,,,POINT (-73.901433 40.645703)
40.644867,-73.900498,,,3,,,POINT (-73.900498 40.644867)
40.644227,-73.899791,traffic_signals,,3,,,POINT (-73.899791 40.644227)
40.642573,-73.897949,traffic_signals,,4,,,POINT (-73.897949 40.642573)
40.640941,-73.896131,traffic_signals,,4,,,POINT (-73.896131 40.640941)
40.639309,-73.894312,stop,,4,,,POINT (-73.894312 40.639309)
40.637676,-73.892495,,,4,,,POINT (-73.892495 40.637676)
40.6360531,-73.890685,,,4,,,POINT (-73.890685 40.6360531)
40.649383,-73.905548,,,3,,,POINT (-73.905548 40.649383)
40.648833,-73.904918,,,4,,,POINT (-73.904918 40.648833)
40.6472,-73.9031,,,4,,,POINT (-73.9031 40.6472)
40.661162,-73.918299,,,4,,,POINT (-73.918299 40.661162)
40.6939665,-73.9964491,,,3,,,POINT (-73.9964491 40.6939665)
40.705352,-73.962485,traffic_signals,,4,,,POINT (-73.962485 40.705352)
40.706464,-73.960767,traffic_signals,,4,,,POINT (-73.960767 40.706464)
40.7073646,-73.9595092,traffic_signals,,3,,,POINT (-73.9595092 40.7073646)
40.7037186,-73.9650446,,,3,,,POINT (-73.9650446 40.7037186)
40.6722317,-74.0110067,traffic_signals,,3,,,POINT (-74.0110067 40.6722317)
40.6731461,-74.0124466,,,3,,,POINT (-74.0124466 40.6731461)
40.674128,-74.013855,,,3,,,POINT (-74.013855 40.674128)
40.675199,-74.015425,,,4,,,POINT (-74.015425 40.675199)
40.67603,-74.016652,,,3,,,POINT (-74.016652 40.67603)
40.6488884,-73.969697,traffic_signals,,3,,,POINT (-73.969697 40.6488884)
40.646991,-73.969307,traffic_signals,,4,,,POINT (-73.969307 40.646991)
40.6462415,-73.9691654,,,4,,,POINT (-73.9691654 40.6462415)
40.645487,-73.969023,,,3,,,POINT (-73.969023 40.645487)
40.6438933,-73.9687195,traffic_signals,,4,,,POINT (-73.9687195 40.6438933)
40.643175,-73.968584,,,3,,,POINT (-73.968584 40.643175)
40.642498,-73.968455,,,3,,,POINT (-73.968455 40.642498)
40.641819,-73.968328,,,4,,,POINT (-73.968328 40.641819)
40.6396448,-73.9679161,traffic_signals,,4,,,POINT (-73.9679161 40.6396448)
40.635237,-73.9676397,traffic_signals,,4,,,POINT (-73.9676397 40.635237)
40.622709,-73.906958,,,4,,,POINT (-73.906958 40.622709)
40.6212216,-73.9053005,,,4,,,POINT (-73.9053005 40.6212216)
40.6195905,-73.9034827,,,4,,,POINT (-73.9034827 40.6195905)
40.6179576,-73.901663,,,4,,,POINT (-73.901663 40.6179576)
40.6163263,-73.8998453,,,4,,,POINT (-73.8998453 40.6163263)
40.615172,-73.898559,,,3,,,POINT (-73.898559 40.615172)
40.5815316,-73.9673319,traffic_signals,,3,,,POINT (-73.9673319 40.5815316)
40.5827372,-73.9732097,traffic_signals,,3,,,POINT (-73.9732097 40.5827372)
40.6368,-74.034441,,,4,,,POINT (-74.034441 40.6368)
40.6362016,-74.0325008,,,3,,,POINT (-74.0325008 40.6362016)
40.635993,-74.031826,,,3,,,POINT (-74.031826 40.635993)
40.678783,-73.910939,,,4,,,POINT (-73.910939 40.678783)
40.679089,-73.90828,,,4,,,POINT (-73.90828 40.679089)
40.6795142,-73.9045649,,,3,,,POINT (-73.9045649 40.6795142)
40.678837,-73.995794,traffic_signals,,3,,,POINT (-73.995794 40.678837)
40.6778407,-73.9937242,stop,,4,,,POINT (-73.9937242 40.6778407)
40.6739438,-73.9856511,traffic_signals,,4,,,POINT (-73.9856511 40.6739438)
40.671655,-73.980923,traffic_signals,,4,,,POINT (-73.980923 40.671655)
40.670512,-73.97856,traffic_signals,,4,,,POINT (-73.97856 40.670512)
40.669372,-73.976201,traffic_signals,,4,,,POINT (-73.976201 40.669372)
40.6682342,-73.9738386,traffic_signals,,3,,,POINT (-73.9738386 40.6682342)
40.678248,-73.876099,,,3,,,POINT (-73.876099 40.678248)
40.6783851,-73.875169,,,3,,,POINT (-73.875169 40.6783851)
